text,label
em nghĩ tổng hai góc nhọn trong tam giác vuông là 180° thầy ơi,MISCONCEPTION
thầy ơi em nghĩ góc ngoài nhỏ hơn góc trong không kề thầy,MISCONCEPTION
"em tính góc A = 60°, B = 80° thì C = 180 - 60 - 80 = 40° thầy ơi đúng không",MISCONCEPTION
thầy ơi em nghĩ trong tam giác vuông hai góc nhọn bằng nhau thầy,MISCONCEPTION
em nghĩ góc ngoài = 180° - góc trong kề thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tổng các góc ngoài của tam giác là 360° thầy,MISCONCEPTION
em nghĩ góc ngoài tại A = góc B + góc C thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ tam giác đều có tổng góc 240° vì mỗi góc 60° × 3 thầy,MISCONCEPTION
em nghĩ tam giác có thể có hai góc tù thầy ơi,MISCONCEPTION
thầy ơi em nghĩ góc ngoài của tam giác = 360° - góc trong thầy,MISCONCEPTION
em nghĩ tổng ba góc trong mọi đa giác đều là 180° thầy ơi,MISCONCEPTION
thầy ơi em tính góc ngoài = tổng hai góc trong không kề với nó thầy,MISCONCEPTION
em nghĩ tam giác vuông có thể có thêm một góc tù thầy ơi,MISCONCEPTION
thầy ơi em nghĩ góc ngoài lớn hơn cả ba góc trong thầy,MISCONCEPTION
em nghĩ nếu hai góc bằng nhau thì tam giác đều thầy ơi,MISCONCEPTION
thầy ơi em tính góc ngoài tại A = góc B - góc C thầy,MISCONCEPTION
em nghĩ tam giác có ba góc nhọn thì tổng ba góc > 180° thầy ơi,MISCONCEPTION
thầy ơi em nghĩ c.c.c nghĩa là ba cạnh và ba góc bằng nhau thầy,MISCONCEPTION
em nghĩ hai tam giác có cùng diện tích thì bằng nhau thầy ơi,MISCONCEPTION
thầy ơi em áp dụng g.c.g nhưng nhầm góc không kẹp cạnh thầy,MISCONCEPTION
em nghĩ c.g.c là hai cạnh bằng nhau và một góc bằng nhau thầy ơi,MISCONCEPTION
thầy ơi em nghĩ nếu một cạnh và một góc bằng nhau thì hai tam giác bằng nhau thầy,MISCONCEPTION
em nghĩ hai tam giác có cùng chu vi thì bằng nhau thầy ơi,MISCONCEPTION
thầy ơi em nghĩ g.g.g (ba góc bằng nhau) thì bằng nhau thầy,MISCONCEPTION
em nghĩ c.c.g là trường hợp bằng nhau hợp lệ thầy ơi,MISCONCEPTION
thầy ơi em áp dụng c.g.c nhưng không kiểm tra góc kẹp thầy,MISCONCEPTION
em nghĩ hai tam giác vuông bằng nhau khi chỉ có một cạnh bằng nhau thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác ABC = tam giác DEF thì AB phải bằng DE thầy,MISCONCEPTION
em nghĩ c.c.c áp dụng được khi không biết thứ tự đỉnh thầy ơi,MISCONCEPTION
thầy ơi em nghĩ bằng nhau thì diện tích bằng nhau nhưng chiều ngược lại cũng đúng thầy,MISCONCEPTION
em nghĩ g.c.g áp dụng được khi cạnh không ở giữa thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác ABC = CBA nghĩa là các đỉnh tương ứng thầy,MISCONCEPTION
em nghĩ hai tam giác cân với cùng cạnh đáy thì bằng nhau thầy ơi,MISCONCEPTION
thầy ơi em nghĩ nếu c.c.c thì mọi yếu tố còn lại đều suy ra được thầy,MISCONCEPTION
em nghĩ tam giác bằng nhau thì phải hoàn toàn trùng nhau thầy ơi,MISCONCEPTION
thầy ơi em dùng c.g.c nhưng viết sai thứ tự đỉnh tương ứng thầy,MISCONCEPTION
em nghĩ nếu hai cạnh và hai góc tương ứng bằng nhau thì bằng nhau thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác vuông bằng nhau khi có cạnh huyền bằng nhau thầy,MISCONCEPTION
em nghĩ tam giác cân là tam giác có hai góc bằng nhau thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ cạnh huyền - cạnh góc vuông là trường hợp bằng nhau của tam giác bất kỳ thầy,MISCONCEPTION
em nghĩ tam giác đều có ba góc bằng nhau thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ tam giác cân thì ba cạnh bằng nhau thầy,MISCONCEPTION
em nghĩ đường phân giác của tam giác cân cũng là đường cao thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác vuông cân có góc vuông là 45° thầy,MISCONCEPTION
em nghĩ tam giác đều là trường hợp đặc biệt của tam giác cân thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ tam giác cân có thể có ba cạnh bằng nhau thầy,MISCONCEPTION
em nghĩ trong tam giác vuông cạnh huyền ngắn nhất thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác cân thì đường cao từ đỉnh là đường phân giác thầy,MISCONCEPTION
em nghĩ tam giác đều có ba đường cao bằng nhau thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ tam giác vuông cân có hai góc vuông thầy,MISCONCEPTION
em nghĩ tam giác cân có góc ở đỉnh là góc lớn nhất thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác đều = tam giác cân + thêm điều kiện thầy,MISCONCEPTION
em nghĩ tam giác vuông có hai cạnh bằng nhau thì là tam giác cân thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ cạnh huyền - góc nhọn áp dụng cho mọi tam giác thầy,MISCONCEPTION
em nghĩ tam giác cân thì đường phân giác từ góc đỉnh không phải trung tuyến thầy ơi,MISCONCEPTION
"thầy ơi em nghĩ tam giác vuông cân thì ba góc là 90, 45, 45 thầy",MISCONCEPTION
em nghĩ tam giác đều có ba đường trung tuyến bằng nhau thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ trong tam giác cạnh lớn thì góc nhỏ thầy,MISCONCEPTION
em nghĩ tổng hai cạnh luôn bằng cạnh thứ ba thầy ơi,MISCONCEPTION
"thầy ơi em nghĩ ba cạnh 1, 2, 3 lập được tam giác thầy",MISCONCEPTION
em nghĩ trong tam giác vuông cạnh huyền nhỏ hơn một cạnh góc vuông thầy ơi,MISCONCEPTION
thầy ơi em nghĩ hiệu hai cạnh luôn nhỏ hơn cạnh thứ ba thầy,MISCONCEPTION
"em nghĩ ba cạnh 3, 4, 8 lập được tam giác thầy ơi",MISCONCEPTION
thầy ơi em nghĩ góc lớn nhất đối diện với cạnh nhỏ nhất thầy,MISCONCEPTION
em nghĩ bất đẳng thức tam giác là: a + b > c thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ ba cạnh bất kỳ đều tạo được tam giác thầy,MISCONCEPTION
em nghĩ nếu a < b thì góc A > góc B thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trong tam giác vuông cạnh huyền là cạnh lớn nhất thầy,MISCONCEPTION
"em nghĩ ba cạnh 5, 5, 10 lập được tam giác thầy ơi",MISCONCEPTION
thầy ơi em nghĩ bất đẳng thức tam giác chỉ cần kiểm tra một bất đẳng thức thầy,MISCONCEPTION
em nghĩ a - b < c là điều kiện đủ để tạo tam giác thầy ơi,MISCONCEPTION
thầy ơi em nghĩ tam giác có cạnh lớn nhất là đối diện với góc nhỏ nhất thầy,MISCONCEPTION
"em nghĩ ba cạnh 2, 2, 5 lập được tam giác thầy ơi",MISCONCEPTION
thầy ơi em nghĩ trong tam giác cạnh bằng nhau thì góc đối diện cũng bằng nhau thầy đúng không,MISCONCEPTION
em nghĩ tổng hai cạnh > cạnh thứ ba chỉ cần thỏa một trong ba cặp thầy ơi,MISCONCEPTION
thầy ơi em nghĩ nếu tam giác đều thì mọi bất đẳng thức tam giác đều bằng nhau thầy,MISCONCEPTION
em nghĩ cạnh nhỏ nhất của tam giác có thể là cạnh huyền thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trọng tâm G chia đường trung tuyến tỉ lệ 1:1 thầy,MISCONCEPTION
em nghĩ ba đường trung tuyến giao nhau tại trực tâm thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trọng tâm G chia đường trung tuyến theo tỉ lệ 1:2 tính từ đỉnh thầy,MISCONCEPTION
em nghĩ trực tâm luôn nằm trong tam giác thầy ơi,MISCONCEPTION
thầy ơi em nghĩ ba đường phân giác giao nhau tại điểm cách đều ba đỉnh thầy,MISCONCEPTION
em nghĩ ba đường trung trực giao nhau tại điểm cách đều ba cạnh thầy ơi,MISCONCEPTION
thầy ơi em nghĩ nội tâm cách đều ba đỉnh thầy,MISCONCEPTION
em nghĩ ngoại tâm cách đều ba cạnh thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trọng tâm chia đường trung tuyến theo tỉ lệ 2:1 tính từ cạnh đáy thầy,MISCONCEPTION
em nghĩ ba đường cao giao nhau tại điểm nằm trong tam giác luôn luôn thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trung tuyến và đường cao là cùng một đường thầy,MISCONCEPTION
em nghĩ ba đường phân giác giao nhau tại trọng tâm thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trọng tâm chia trung tuyến tỉ lệ 2:1 từ đỉnh thầy đúng không,MISCONCEPTION
em nghĩ ba đường trung trực tạo thành nội tiếp tâm thầy ơi,MISCONCEPTION
thầy ơi em nghĩ trong tam giác tù trực tâm nằm ngoài tam giác thầy đúng không,MISCONCEPTION
"em nghĩ ba đường cao, trung tuyến, phân giác của tam giác đều trùng nhau thầy ơi",MISCONCEPTION
thầy ơi em nghĩ nội tâm luôn nằm trong tam giác thầy đúng không,MISCONCEPTION
em nghĩ trọng tâm G: GA = 2/3 trung tuyến từ A thầy ơi đúng không,MISCONCEPTION
thầy ơi em nhầm trực tâm với trọng tâm trong bài toán thầy,MISCONCEPTION
em nghĩ ba đường phân giác giao nhau tại ngoại tâm thầy ơi,MISCONCEPTION
thầy ơi em nghĩ đơn thức là biểu thức có một hạng tử thầy,MISCONCEPTION
em nghĩ bậc của đơn thức 3x²y là 2 thầy ơi,MISCONCEPTION
thầy ơi em cộng 3x + 2y = 5xy thầy,MISCONCEPTION
em nghĩ đa thức bậc 2 là đa thức có 2 hạng tử thầy ơi,MISCONCEPTION
thầy ơi em tính 2x² + 3x² = 5x⁴ thầy,MISCONCEPTION
em tính (x + 1) + (x - 1) = 2x + 2 thầy ơi,MISCONCEPTION
thầy ơi em nghĩ đơn thức 0 có bậc 0 thầy,MISCONCEPTION
em nghĩ bậc của đa thức là bậc của hạng tử có bậc thấp nhất thầy ơi,MISCONCEPTION
thầy ơi em tính 5x² - 2x² = 3 thầy,MISCONCEPTION
em nghĩ đa thức x² + 2x + 1 có bậc 1 thầy ơi,MISCONCEPTION
thầy ơi em cộng 2x + 3 + x + 4 = 3x + 12 thầy,MISCONCEPTION
em nghĩ các đơn thức đồng dạng là các đơn thức có cùng hệ số thầy ơi,MISCONCEPTION
thầy ơi em tính x² × x³ = x⁵ thầy đúng không,MISCONCEPTION
em nghĩ 2x và 2y là hai đơn thức đồng dạng thầy ơi,MISCONCEPTION
thầy ơi em nghĩ bậc của đơn thức 4x²y³ là 2 thầy,MISCONCEPTION
em tính 3a² + 2a = 5a² thầy ơi,MISCONCEPTION
thầy ơi em nghĩ x và -x không phải đơn thức đồng dạng thầy,MISCONCEPTION
em nghĩ đa thức bậc 0 là số 0 thầy ơi,MISCONCEPTION
thầy ơi em tính (2x²) × (3x) = 6x² thầy,MISCONCEPTION
em nghĩ đơn thức là đa thức có một biến thầy ơi,MISCONCEPTION
thầy ơi em nghĩ hệ số của đơn thức -5x²y là 5 thầy,MISCONCEPTION
em tính 4x² - x² = 3 thầy ơi,MISCONCEPTION
thầy ơi em nghĩ x² + x = x(x + 1) thầy đúng không,MISCONCEPTION
em nghĩ bậc của đơn thức 7 là không xác định thầy ơi,MISCONCEPTION
thầy ơi em tính 2(x + 3) = 2x + 3 thầy,MISCONCEPTION
em nghĩ đa thức một biến là đa thức có một hạng tử thầy ơi,MISCONCEPTION
thầy ơi em tính -(x - y) = -x - y thầy,MISCONCEPTION
em nghĩ đơn thức và đa thức đều có bậc nhất định thầy ơi,MISCONCEPTION
thầy ơi em cộng (x² + 2x) + (x + 3) = x² + 3x + 3 thầy đúng không,MISCONCEPTION
em nghĩ bậc của đa thức 3x + 2 là 1 nhưng bậc của 3x² + 2 là 2 thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính (3x + 5) - (x + 2) = 2x + 3 thầy đúng không,MISCONCEPTION
em tính (x² + 2x + 1) + (x² - 1) = 2x² + 2x thầy ơi,MISCONCEPTION
thầy ơi em nghĩ nghiệm của đa thức là giá trị làm cho đa thức bằng 1 thầy,MISCONCEPTION
em nghĩ x = 0 luôn là nghiệm của mọi đa thức thầy ơi,MISCONCEPTION
thầy ơi em tính (2x - 3) - (x + 1) = x - 4 thầy đúng không,MISCONCEPTION
em nghĩ đa thức bậc 2 có đúng 2 nghiệm thầy ơi,MISCONCEPTION
thầy ơi em tính P(1) của P(x) = x² - 1 bằng cách thay x = 1 vào thầy,MISCONCEPTION
em nghĩ đa thức không có nghiệm thì không có giá trị âm thầy ơi,MISCONCEPTION
thầy ơi em tính (x + 2)(x - 2) = x² + 4 thầy,MISCONCEPTION
em nghĩ nghiệm của x² + 1 = 0 là x = ±1 thầy ơi,MISCONCEPTION
thầy ơi em cộng (3x² - x + 2) + (-x² + x - 1) = 2x² + 1 thầy đúng không,MISCONCEPTION
em nghĩ đa thức bậc lẻ luôn có ít nhất một nghiệm thực thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính (x + y)² = x² + y² thầy,MISCONCEPTION
em nghĩ nếu P(a) = 0 và P(b) = 0 thì a × b là nghiệm thầy ơi,MISCONCEPTION
thầy ơi em trừ đa thức sai vì không đổi dấu hạng tử thứ hai thầy,MISCONCEPTION
em nghĩ đa thức bậc 1 không có nghiệm thầy ơi,MISCONCEPTION
thầy ơi em tính -(2x² - x + 3) = -2x² - x + 3 thầy,MISCONCEPTION
em nghĩ P(0) = 0 là điều kiện P(x) có nghiệm thầy ơi,MISCONCEPTION
thầy ơi em tính (3x + 1) - (3x + 1) = 0 thầy đúng không,MISCONCEPTION
em nghĩ đa thức x² - 4 = 0 có nghiệm x = 4 thầy ơi,MISCONCEPTION
thầy ơi em nghĩ đa thức có nhiều nghiệm hơn bậc của nó thầy,MISCONCEPTION
em tính P(x) = x - 2 có nghiệm x = -2 thầy ơi,MISCONCEPTION
thầy ơi em tính (x² + 3x) - (x² - 3x) = 6x thầy đúng không,MISCONCEPTION
em nghĩ đa thức bậc 2 luôn có nghiệm thầy ơi,MISCONCEPTION
thầy ơi em trừ (x² + 1) - (1 + x²) = 0 thầy đúng không,MISCONCEPTION
em nghĩ nghiệm của 2x + 4 = 0 là x = 2 thầy ơi,MISCONCEPTION
thầy ơi em tính thu gọn 3x + 2x - x = 3x thầy đúng không,MISCONCEPTION
em nghĩ đa thức bậc n có đúng n nghiệm phân biệt thầy ơi,MISCONCEPTION
thầy ơi em cộng 2x² + 3x + 1 và x² - x - 1 = 3x² + 4x thầy,MISCONCEPTION
em nghĩ nghiệm của đa thức là điểm cắt với trục tung thầy ơi,MISCONCEPTION
thầy ơi em tính x(x + 2) = x² + 2 thầy,MISCONCEPTION
em tính 2x(3x - 1) = 6x - 2 thầy ơi,MISCONCEPTION
thầy ơi em tính 3(x + y) = 3x + y thầy,MISCONCEPTION
em tính -2(x - 3) = -2x - 6 thầy ơi,MISCONCEPTION
thầy ơi em nhân (x + 1)(x + 2) = x² + 3 thầy,MISCONCEPTION
em tính (x + 2)(x - 2) = x² - 4x thầy ơi,MISCONCEPTION
thầy ơi em tính (2x + 1)(x - 3) = 2x² - 5x thầy,MISCONCEPTION
em tính (x + y)(x - y) = x² + y² thầy ơi,MISCONCEPTION
thầy ơi em nhân (x + 1)² = x² + 1 thầy,MISCONCEPTION
em tính x(x² + 2x + 1) = x³ + 2x + 1 thầy ơi,MISCONCEPTION
thầy ơi em tính (a + b)(c + d) = ac + bd thầy,MISCONCEPTION
em tính 2x²(x - 1) = 2x³ - x thầy ơi,MISCONCEPTION
thầy ơi em tính (x - 1)(x + 1) = x² - 1 thầy đúng không,MISCONCEPTION
em tính (x + 2)(2x - 1) = 2x² + 3x - 2 thầy ơi đúng không,MISCONCEPTION
thầy ơi em nhân (3x)(2x + 1) = 6x + 3x thầy,MISCONCEPTION
thầy ơi em tính (a + b)² = a² + b² thầy,MISCONCEPTION
em tính (a - b)² = a² - b² thầy ơi,MISCONCEPTION
thầy ơi em tính (x + 3)² = x² + 9 thầy,MISCONCEPTION
em tính (2x - 1)² = 4x² - 1 thầy ơi,MISCONCEPTION
thầy ơi em nghĩ a² - b² = (a - b)² thầy,MISCONCEPTION
em tính (x + y)² = x² + y² + xy thầy ơi,MISCONCEPTION
thầy ơi em tính (a - b)² = a² - 2ab + b² thầy đúng không,MISCONCEPTION
em tính (3x + 2)² = 9x² + 4 thầy ơi,MISCONCEPTION
thầy ơi em nghĩ (a + b)² - (a - b)² = 4ab thầy đúng không,MISCONCEPTION
em tính a² - b² = (a + b)(a - b) thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính (x - 5)² = x² - 10x + 25 thầy đúng không,MISCONCEPTION
em nghĩ (a + b)² = a² + 2ab + b² thầy ơi nhưng em viết nhầm dấu,MISCONCEPTION
thầy ơi em tính (2x + 3)² = 4x² + 12x + 9 thầy đúng không,MISCONCEPTION
em tính a² - 4 = (a - 2)² thầy ơi,MISCONCEPTION
thầy ơi em tính (x + 1)(x - 1) = x² - 1 thầy,MISCONCEPTION
em nghĩ a² - b² = (a - b)(a + b) nhưng trong đó a - b phải > 0 thầy ơi,MISCONCEPTION
thầy ơi em tính (5 - x)² = x² - 10x + 25 thầy,MISCONCEPTION
em tính 4x² - 9 = (2x - 3)(2x + 3) thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính (1 - a)² = 1 - 2a + a² thầy,MISCONCEPTION
em nghĩ hiệu hai bình phương chỉ áp dụng khi cả hai số đều dương thầy ơi,MISCONCEPTION
thầy ơi em tính (a + b)³ = a³ + b³ thầy,MISCONCEPTION
em tính (a - b)³ = a³ - b³ thầy ơi,MISCONCEPTION
thầy ơi em nghĩ a³ + b³ = (a + b)³ thầy,MISCONCEPTION
em tính (x + 1)³ = x³ + 3x² + 3x + 1 thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính a³ - b³ = (a - b)(a² + b²) thầy,MISCONCEPTION
em tính (2x - 1)³ = 8x³ - 1 thầy ơi,MISCONCEPTION
thầy ơi em nghĩ (a + b)³ = a³ + 3a²b + 3ab² + b³ thầy đúng không,MISCONCEPTION
em tính a³ + b³ = (a + b)(a² - ab + b²) thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính a³ - b³ = (a - b)(a + b)² thầy,MISCONCEPTION
em nghĩ (a - b)³ = a³ - 3a²b + 3ab² - b³ thầy ơi đúng không,MISCONCEPTION
thầy ơi em tính (x + 2)³ = x³ + 8 thầy,MISCONCEPTION
em tính 8x³ + 27 = (2x + 3)(2x - 3)(something) thầy ơi,MISCONCEPTION
thầy ơi em tính a³ + b³ = (a + b)(a - b + ab) thầy,MISCONCEPTION
em nghĩ (a + b)³ - (a - b)³ = 2b³ thầy ơi,MISCONCEPTION
thầy ơi em tính x³ - 1 = (x - 1)(x² + x + 1) thầy đúng không,MISCONCEPTION
em tính (a - b)³ = a³ - 3ab(a - b) - b³ thầy ơi đúng không,MISCONCEPTION
thầy ơi em nghĩ tổng hai lập phương = (a + b)² thầy,MISCONCEPTION
em tính 27 - x³ = (3 - x)³ thầy ơi,MISCONCEPTION
thầy ơi em tính (2 + x)³ = 8 + 12x + 6x² + x³ thầy,MISCONCEPTION
em nghĩ hiệu hai lập phương luôn âm thầy ơi,MISCONCEPTION
thầy ơi em phân tích x² - 4 = (x - 2)² thầy,MISCONCEPTION
em phân tích 2x² + 4x = 2x(x + 4) thầy ơi,MISCONCEPTION
thầy ơi em phân tích x² + 2x + 1 = (x + 1)(x - 1) thầy,MISCONCEPTION
em phân tích x³ - x = x(x² - 1) thầy ơi đúng không,MISCONCEPTION
thầy ơi em phân tích 4x² - 9 = (2x - 3)² thầy,MISCONCEPTION
em nghĩ đặt nhân tử chung xong là xong không cần làm thêm thầy ơi,MISCONCEPTION
thầy ơi em phân tích x² - x - 2 = (x - 2)(x + 1) thầy đúng không,MISCONCEPTION
em phân tích 6x² - 9x = 3x(2x - 3) thầy ơi đúng không,MISCONCEPTION
thầy ơi em nhóm (x² + x) + (x + 1) = x(x+1) + (x+1) = (x+1)² thầy,MISCONCEPTION
em phân tích x² + 4x + 4 = x(x + 4) + 4 thầy ơi,MISCONCEPTION
thầy ơi em phân tích x² - 9 = (x - 9)(x + 1) thầy,MISCONCEPTION
em nghĩ mọi đa thức đều phân tích được thành nhân tử thầy ơi,MISCONCEPTION
thầy ơi em phân tích 2x² + 6x + 4 = 2(x + 1)(x + 2) thầy,MISCONCEPTION
em tách x² + 5x + 6 = x² + 2x + 3x + 6 = x(x+2) + 3(x+2) thầy ơi đúng không,MISCONCEPTION
thầy ơi em phân tích x³ + x² - x - 1 = (x² - 1)(x + 1) thầy,MISCONCEPTION
em nghĩ đặt nhân tử chung là chỉ cần đặt số ra ngoài thầy ơi,MISCONCEPTION
thầy ơi em phân tích x² - 2x - 3 = (x - 3)(x + 1) thầy đúng không,MISCONCEPTION
em phân tích 3x² - 12 = 3(x² - 4) thầy ơi đúng không,MISCONCEPTION
thầy ơi em phân tích ax + ay - bx - by = (a-b)(x+y) thầy,MISCONCEPTION
em nghĩ phân tích nhân tử và rút gọn phân thức là cùng một phép thầy ơi,MISCONCEPTION
